2024-12-09 13:24:46 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-1, Pool Size: 1
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-8, Pool Size: 4
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-7, Pool Size: 5
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-6, Pool Size: 6
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-2, Pool Size: 7
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-4, Pool Size: 8
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-3, Pool Size: 9
2024-12-09 23:52:56 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-5, Pool Size: 10
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-14, Pool Size: 9
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-19, Pool Size: 8
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-18, Pool Size: 7
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-17, Pool Size: 6
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-16, Pool Size: 5
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-15, Pool Size: 4
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-20, Pool Size: 3
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-13, Pool Size: 2
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-12, Pool Size: 1
2024-12-09 23:52:56 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-11, Pool Size: 0
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-1, Pool Size: 1
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-12, Pool Size: 0
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-10, Pool Size: 1
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-17, Pool Size: 0
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-3, Pool Size: 1
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-16, Pool Size: 0
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-9, Pool Size: 1
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-8, Pool Size: 2
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-7, Pool Size: 3
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-6, Pool Size: 4
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-2, Pool Size: 5
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-5, Pool Size: 6
2024-12-09 23:53:02 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-4, Pool Size: 7
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-20, Pool Size: 6
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-11, Pool Size: 5
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-19, Pool Size: 4
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-14, Pool Size: 3
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-18, Pool Size: 2
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-13, Pool Size: 1
2024-12-09 23:53:02 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-15, Pool Size: 0
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-10, Pool Size: 1
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-11, Pool Size: 0
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-1, Pool Size: 1
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-13, Pool Size: 0
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-9, Pool Size: 1
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-19, Pool Size: 0
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-3, Pool Size: 1
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-12, Pool Size: 0
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-4, Pool Size: 1
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-17, Pool Size: 0
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-6, Pool Size: 1
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-8, Pool Size: 2
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-7, Pool Size: 3
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-2, Pool Size: 4
2024-12-09 23:53:08 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-5, Pool Size: 5
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-15, Pool Size: 4
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-18, Pool Size: 3
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-14, Pool Size: 2
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-20, Pool Size: 1
2024-12-09 23:53:08 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-16, Pool Size: 0
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-10, Pool Size: 1
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-1, Pool Size: 2
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-3, Pool Size: 3
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-9, Pool Size: 4
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-5, Pool Size: 5
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-6, Pool Size: 6
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-2, Pool Size: 7
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-4, Pool Size: 8
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-8, Pool Size: 9
2024-12-09 23:53:14 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-7, Pool Size: 10
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-10, Pool Size: 11
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-1, Pool Size: 12
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-3, Pool Size: 13
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-9, Pool Size: 14
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-5, Pool Size: 15
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-6, Pool Size: 16
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-7, Pool Size: 17
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-2, Pool Size: 18
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-4, Pool Size: 19
2024-12-09 23:53:20 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-8, Pool Size: 20
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-10, Pool Size: 21
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-1, Pool Size: 22
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-9, Pool Size: 23
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-5, Pool Size: 24
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-3, Pool Size: 25
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-7, Pool Size: 26
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-2, Pool Size: 27
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-4, Pool Size: 28
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-8, Pool Size: 29
2024-12-09 23:53:26 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-6, Pool Size: 30
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-2, Pool Size: 1
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-5, Pool Size: 2
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-3, Pool Size: 3
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-1, Pool Size: 4
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-20, Pool Size: 3
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-8, Pool Size: 4
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-17, Pool Size: 3
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-16, Pool Size: 2
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-18, Pool Size: 1
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-15, Pool Size: 0
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-6, Pool Size: 1
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-12, Pool Size: 0
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-10, Pool Size: 1
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-9, Pool Size: 2
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-19, Pool Size: 1
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-7, Pool Size: 2
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-13, Pool Size: 1
2024-12-09 23:54:12 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-4, Pool Size: 2
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-11, Pool Size: 1
2024-12-09 23:54:12 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-14, Pool Size: 0
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-2, Pool Size: 1
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-13, Pool Size: 0
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-8, Pool Size: 1
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-18, Pool Size: 0
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-6, Pool Size: 1
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-5, Pool Size: 2
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-3, Pool Size: 3
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-1, Pool Size: 4
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-20, Pool Size: 3
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-12, Pool Size: 2
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-14, Pool Size: 1
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-17, Pool Size: 0
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-7, Pool Size: 1
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-16, Pool Size: 0
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-4, Pool Size: 1
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-10, Pool Size: 2
2024-12-09 23:54:18 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-9, Pool Size: 3
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-19, Pool Size: 2
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-15, Pool Size: 1
2024-12-09 23:54:18 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-11, Pool Size: 0
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-2, Pool Size: 1
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-14, Pool Size: 0
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-6, Pool Size: 1
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-16, Pool Size: 0
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-3, Pool Size: 1
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-1, Pool Size: 2
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-7, Pool Size: 3
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-10, Pool Size: 4
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-4, Pool Size: 5
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-9, Pool Size: 6
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-8, Pool Size: 7
2024-12-09 23:54:24 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-5, Pool Size: 8
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-13, Pool Size: 7
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-17, Pool Size: 6
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-19, Pool Size: 5
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-18, Pool Size: 4
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-12, Pool Size: 3
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-11, Pool Size: 2
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-20, Pool Size: 1
2024-12-09 23:54:24 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-15, Pool Size: 0
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-2, Pool Size: 1
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-6, Pool Size: 2
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-3, Pool Size: 3
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-1, Pool Size: 4
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-7, Pool Size: 5
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-10, Pool Size: 6
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-4, Pool Size: 7
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-9, Pool Size: 8
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-8, Pool Size: 9
2024-12-09 23:54:30 - TICKET ADDED BY THE VENDOR: Ticket ID 4, Thread: Thread-5, Pool Size: 10
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-2, Pool Size: 11
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-8, Pool Size: 12
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-3, Pool Size: 13
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-7, Pool Size: 14
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-6, Pool Size: 15
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-1, Pool Size: 16
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-10, Pool Size: 17
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-4, Pool Size: 18
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-9, Pool Size: 19
2024-12-09 23:54:36 - TICKET ADDED BY THE VENDOR: Ticket ID 5, Thread: Thread-5, Pool Size: 20
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-2, Pool Size: 21
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-8, Pool Size: 22
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-7, Pool Size: 23
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-3, Pool Size: 24
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-9, Pool Size: 25
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-6, Pool Size: 26
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-1, Pool Size: 27
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-10, Pool Size: 28
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-4, Pool Size: 29
2024-12-09 23:54:42 - TICKET ADDED BY THE VENDOR: Ticket ID 6, Thread: Thread-5, Pool Size: 30
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-1, Pool Size: 1
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-10, Pool Size: 2
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-2, Pool Size: 3
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-8, Pool Size: 4
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-7, Pool Size: 5
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-6, Pool Size: 6
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-5, Pool Size: 7
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-9, Pool Size: 8
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-3, Pool Size: 9
2024-12-10 00:44:31 - TICKET ADDED BY THE VENDOR: Ticket ID 1, Thread: Thread-4, Pool Size: 10
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-15, Pool Size: 9
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-20, Pool Size: 8
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-18, Pool Size: 7
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-17, Pool Size: 6
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-16, Pool Size: 5
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-14, Pool Size: 4
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-19, Pool Size: 3
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-13, Pool Size: 2
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-12, Pool Size: 1
2024-12-10 00:44:31 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 1, Thread: Thread-11, Pool Size: 0
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-1, Pool Size: 1
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-10, Pool Size: 2
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-4, Pool Size: 3
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-18, Pool Size: 2
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-20, Pool Size: 1
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-15, Pool Size: 0
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-2, Pool Size: 1
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-8, Pool Size: 2
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-6, Pool Size: 3
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-7, Pool Size: 4
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-3, Pool Size: 5
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-9, Pool Size: 6
2024-12-10 00:44:36 - TICKET ADDED BY THE VENDOR: Ticket ID 2, Thread: Thread-5, Pool Size: 7
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-19, Pool Size: 6
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-14, Pool Size: 5
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-16, Pool Size: 4
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-17, Pool Size: 3
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-13, Pool Size: 2
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-12, Pool Size: 1
2024-12-10 00:44:36 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 2, Thread: Thread-11, Pool Size: 0
2024-12-10 00:44:41 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-10, Pool Size: 1
2024-12-10 00:44:41 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-1, Pool Size: 2
2024-12-10 00:44:41 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-4, Pool Size: 3
2024-12-10 00:44:41 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-18, Pool Size: 2
2024-12-10 00:44:41 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-13, Pool Size: 1
2024-12-10 00:44:41 - TICKET PURCHASED BY THE CUSTOMER: Ticket ID 3, Thread: Thread-15, Pool Size: 0
2024-12-10 00:44:41 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-6, Pool Size: 1
2024-12-10 00:44:41 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-8, Pool Size: 2
2024-12-10 00:44:41 - TICKET ADDED BY THE VENDOR: Ticket ID 3, Thread: Thread-2, Pool Size: 3
